Order_ID,Customer_ID,Category,Payment_Method,Order_Value,Discount_Percent,Est_Delivery_Days,Actual_Delivery_Days,Customer_Rating,Returned,City_Tier,Delivery_Delay,Fulfillment_Status,High_Value_Order,NetRevenue,Customer_Segmentation
ORD1605,CUST226,Books,UPI,2916.51,10,7,7,2.0,No,Tier 2,0,On-Time,No,2624.86,Standard Order
ORD1606,CUST236,Home & Kitchen,CASH ON DELIVERY,2244.67,0,7,8,3.0,Yes,Tier 1,1,Unknown Status,No,2244.67,Standard Order
ORD1607,CUST239,Home & Kitchen,DEBIT CARD,549.73,5,3,4,5.0,No,Tier 2,1,Unknown Status,No,522.24,Standard Order
ORD1608,CUST344,Electronics,CASH ON DELIVERY,580.02,15,6,7,4.0,No,Tier 2,1,Unknown Status,No,493.02,Standard Order
ORD1609,CUST228,Fashion,UPI,360.73,10,7,7,4.0,No,Tier 1,0,On-Time,No,324.66,Standard Order
ORD1610,CUST157,Fashion,UPI,693.11,20,4,4,4.0,Yes,Tier 2,0,On-Time,No,554.49,Standard Order
ORD1611,CUST221,Fashion,CREDIT CARD,9431.41,50,7,6,3.0,No,Tier 3,-1,Early,Yes,4715.7,Standard Order
ORD1612,CUST100,Home & Kitchen,UPI,824.55,0,2,3,5.0,No,Tier 1,1,Unknown Status,No,824.55,Standard Order
ORD1613,CUST338,Fashion,CASH ON DELIVERY,498.91,10,3,2,4.0,No,Tier 2,-1,Early,No,449.02,Standard Order
ORD1614,CUST133,Electronics,CREDIT CARD,1925.02,10,2,2,2.0,No,Tier 1,0,On-Time,No,1732.52,Standard Order
ORD1615,CUST195,Electronics,UPI,1138.3,5,2,4,2.0,No,Tier 2,2,Unknown Status,No,1081.38,Standard Order
ORD1616,CUST225,Home & Kitchen,CASH ON DELIVERY,394.46,0,2,4,4.0,No,Tier 1,2,Unknown Status,No,394.46,Standard Order
ORD1617,CUST217,Electronics,DEBIT CARD,774.98,0,5,5,5.0,No,Tier 2,0,On-Time,No,774.98,Standard Order
ORD1618,CUST147,Beauty,CASH ON DELIVERY,842.28,30,5,5,3.0,No,Tier 3,0,On-Time,No,589.6,Standard Order
ORD1619,CUST188,Fashion,UPI,1882.08,10,6,5,5.0,No,Tier 1,-1,Early,No,1693.87,Loyal & Satisfied
ORD1620,CUST331,Fashion,UPI,225.07,10,3,4,4.0,Yes,Tier 3,1,Unknown Status,No,202.56,Standard Order
ORD1621,CUST336,Home & Kitchen,DEBIT CARD,576.04,30,4,6,3.0,No,Tier 3,2,Unknown Status,No,403.23,Standard Order
ORD1622,CUST216,Books,CREDIT CARD,1074.77,20,4,4,1.0,No,Tier 1,0,On-Time,No,859.82,Standard Order
ORD1623,CUST228,Fashion,UPI,575.76,0,4,4,2.0,No,Tier 1,0,On-Time,No,575.76,Standard Order
ORD1624,CUST115,Home & Kitchen,CASH ON DELIVERY,1388.03,10,2,4,4.0,No,Tier 3,2,Unknown Status,No,1249.23,Loyal & Satisfied
ORD1625,CUST288,Home & Kitchen,UPI,989.03,10,5,7,2.0,No,Tier 3,2,Unknown Status,No,890.13,Standard Order
ORD1626,CUST330,Fashion,CREDIT CARD,738.76,20,3,3,3.0,No,Tier 1,0,On-Time,No,591.01,Standard Order
ORD1627,CUST291,Beauty,DEBIT CARD,3776.03,15,2,2,4.0,No,Tier 1,0,On-Time,Yes,3209.63,Loyal & Satisfied
ORD1628,CUST290,Books,UPI,1400.13,15,5,5,4.0,No,Tier 1,0,On-Time,No,1190.11,Loyal & Satisfied
ORD1629,CUST168,Home & Kitchen,DEBIT CARD,367.03,5,5,4,2.0,No,Tier 3,-1,Early,No,348.68,Standard Order
ORD1630,CUST121,Beauty,CASH ON DELIVERY,1185.43,20,7,11,3.0,No,Tier 1,4,Severe Delay,No,948.34,Standard Order
ORD1631,CUST192,Beauty,UPI,2020.95,0,7,9,4.0,Yes,Tier 2,2,Unknown Status,No,2020.95,Standard Order
ORD1632,CUST346,Home & Kitchen,UPI,1679.22,0,3,4,4.0,No,Tier 3,1,Unknown Status,No,1679.22,Loyal & Satisfied
ORD1633,CUST294,Books,UPI,426.62,5,3,2,5.0,No,Tier 1,-1,Early,No,405.29,Standard Order
ORD1634,CUST175,Home & Kitchen,CASH ON DELIVERY,4508.8,0,3,5,2.0,No,Tier 2,2,Unknown Status,Yes,4508.8,Standard Order
ORD1635,CUST253,Home & Kitchen,CREDIT CARD,914.82,5,2,2,5.0,No,Tier 1,0,On-Time,No,869.08,Standard Order
ORD1636,CUST243,Home & Kitchen,UPI,407.83,20,6,6,4.0,No,Tier 3,0,On-Time,No,326.26,Standard Order
ORD1637,CUST278,Books,UPI,438.43,30,3,3,4.0,No,Tier 1,0,On-Time,No,306.9,Standard Order
ORD1638,CUST328,Electronics,UPI,324.08,5,7,6,4.0,No,Tier 2,-1,Early,No,307.88,Standard Order
ORD1639,CUST185,Beauty,UPI,2152.62,5,6,7,3.0,No,Tier 2,1,Unknown Status,No,2044.99,Standard Order
ORD1640,CUST284,Beauty,UPI,356.17,5,2,2,2.0,No,Tier 1,0,On-Time,No,338.36,Standard Order
ORD1641,CUST128,Electronics,DEBIT CARD,360.41,5,6,6,4.0,No,Tier 1,0,On-Time,No,342.39,Standard Order
ORD1642,CUST305,Books,UPI,2480.32,0,4,4,4.0,No,Tier 1,0,On-Time,No,2480.32,Loyal & Satisfied
ORD1643,CUST319,Electronics,UPI,707.02,30,6,6,4.0,No,Tier 1,0,On-Time,No,494.91,Standard Order
ORD1644,CUST168,Fashion,CREDIT CARD,237.61,5,3,2,3.0,Yes,Tier 3,-1,Early,No,225.73,Standard Order
ORD1645,CUST146,Home & Kitchen,DEBIT CARD,263.95,10,2,2,5.0,No,Tier 3,0,On-Time,No,237.56,Standard Order
ORD1646,CUST340,Electronics,DEBIT CARD,384.02,0,3,5,4.0,No,Tier 2,2,Unknown Status,No,384.02,Standard Order
ORD1647,CUST193,Books,CREDIT CARD,488.03,30,7,6,2.0,Yes,Tier 2,-1,Early,No,341.62,High Risk Transaction
ORD1648,CUST337,Books,UPI,1512.87,15,4,3,3.0,Yes,Tier 2,-1,Early,No,1285.94,Standard Order
ORD1649,CUST289,Fashion,CASH ON DELIVERY,405.41,30,7,7,4.0,No,Tier 3,0,On-Time,No,283.79,Standard Order
ORD1650,CUST343,Electronics,CREDIT CARD,351.87,20,3,5,4.0,No,Tier 1,2,Unknown Status,No,281.5,Standard Order
ORD1651,CUST296,Fashion,UPI,1936.37,5,3,3,4.0,No,Tier 1,0,On-Time,No,1839.55,Loyal & Satisfied
ORD1652,CUST303,Home & Kitchen,CREDIT CARD,1534.24,5,3,3,5.0,No,Tier 1,0,On-Time,No,1457.53,Loyal & Satisfied
ORD1653,CUST243,Beauty,CREDIT CARD,885.8,15,5,5,3.0,Yes,Tier 2,0,On-Time,No,752.93,Standard Order
ORD1654,CUST317,Home & Kitchen,UPI,1156.37,5,4,4,3.0,No,Tier 1,0,On-Time,No,1098.55,Standard Order
ORD1655,CUST317,Fashion,UPI,648.73,10,3,2,5.0,No,Tier 1,-1,Early,No,583.86,Standard Order
ORD1656,CUST275,Home & Kitchen,CASH ON DELIVERY,990.5,0,3,4,5.0,No,Tier 1,1,Unknown Status,No,990.5,Standard Order
ORD1657,CUST184,Fashion,UPI,1047.9,0,7,8,4.0,No,Tier 2,1,Unknown Status,No,1047.9,Standard Order
ORD1658,CUST138,Books,CREDIT CARD,787.73,10,7,7,5.0,No,Tier 1,0,On-Time,No,708.96,Standard Order
ORD1659,CUST199,Electronics,CREDIT CARD,3044.68,10,3,4,2.0,Yes,Tier 1,1,Unknown Status,No,2740.21,Standard Order
ORD1660,CUST132,Books,CREDIT CARD,219.43,20,2,3,5.0,Yes,Tier 1,1,Unknown Status,No,175.54,Standard Order
ORD1661,CUST321,Fashion,UPI,2028.86,0,5,5,3.0,Yes,Tier 1,0,On-Time,No,2028.86,Standard Order
ORD1662,CUST200,Beauty,UPI,359.39,10,7,7,2.0,No,Tier 2,0,On-Time,No,323.45,Standard Order
ORD1663,CUST122,Fashion,UPI,2116.7,0,2,1,3.0,No,Tier 1,-1,Early,No,2116.7,Standard Order
ORD1664,CUST349,Home & Kitchen,CASH ON DELIVERY,1095.24,0,5,4,3.0,No,Tier 1,-1,Early,No,1095.24,Standard Order
ORD1665,CUST109,Beauty,UPI,2423.94,10,3,4,3.0,No,Tier 2,1,Unknown Status,No,2181.55,Standard Order
ORD1666,CUST345,Electronics,DEBIT CARD,323.12,0,4,6,3.0,No,Tier 1,2,Unknown Status,No,323.12,Standard Order
ORD1667,CUST168,Beauty,CREDIT CARD,1182.4,5,6,13,2.0,No,Tier 1,7,Severe Delay,No,1123.28,Standard Order
ORD1668,CUST199,Home & Kitchen,CREDIT CARD,1034.39,5,6,7,3.0,No,Tier 3,1,Unknown Status,No,982.67,Standard Order
ORD1669,CUST133,Electronics,CREDIT CARD,1669.8,5,3,3,4.0,Yes,Tier 1,0,On-Time,No,1586.31,Standard Order
ORD1670,CUST279,Fashion,UPI,1117.03,0,7,6,3.0,No,Tier 1,-1,Early,No,1117.03,Standard Order
ORD1671,CUST322,Home & Kitchen,UPI,1133.75,0,2,4,3.0,No,Tier 1,2,Unknown Status,No,1133.75,Standard Order
ORD1672,CUST237,Electronics,CREDIT CARD,873.69,0,4,4,4.0,No,Tier 2,0,On-Time,No,873.69,Standard Order
ORD1673,CUST349,Home & Kitchen,UPI,643.25,0,5,6,5.0,No,Tier 2,1,Unknown Status,No,643.25,Standard Order
ORD1674,CUST246,Fashion,UPI,989.95,15,3,4,4.0,No,Tier 2,1,Unknown Status,No,841.46,Standard Order
ORD1675,CUST285,Home & Kitchen,UPI,351.35,5,4,5,3.0,No,Tier 2,1,Unknown Status,No,333.78,Standard Order
ORD1676,CUST195,Electronics,UPI,4108.93,5,4,6,4.0,No,Tier 1,2,Unknown Status,Yes,3903.48,Loyal & Satisfied
ORD1677,CUST100,Beauty,CREDIT CARD,1703.84,5,7,6,2.0,No,Tier 1,-1,Early,No,1618.65,Standard Order
ORD1678,CUST347,Beauty,UPI,3855.6,15,5,6,2.0,No,Tier 3,1,Unknown Status,Yes,3277.26,Standard Order
ORD1679,CUST168,Beauty,UPI,508.55,30,4,6,3.0,No,Tier 3,2,Unknown Status,No,355.98,Standard Order
ORD1680,CUST336,Home & Kitchen,UPI,2737.74,20,7,7,5.0,No,Tier 1,0,On-Time,No,2190.19,Loyal & Satisfied
ORD1681,CUST103,Electronics,DEBIT CARD,2185.26,15,2,3,3.0,No,Tier 2,1,Unknown Status,No,1857.47,Standard Order
ORD1682,CUST115,Books,UPI,1556.69,10,7,7,1.0,No,Tier 1,0,On-Time,No,1401.02,Standard Order
ORD1683,CUST123,Electronics,CASH ON DELIVERY,1377.09,15,2,9,2.0,No,Tier 1,7,Severe Delay,No,1170.53,Standard Order
ORD1684,CUST179,Electronics,CASH ON DELIVERY,656.72,10,2,1,5.0,No,Tier 1,-1,Early,No,591.05,Standard Order
ORD1685,CUST346,Fashion,DEBIT CARD,2234.07,5,4,4,4.0,No,Tier 1,0,On-Time,No,2122.37,Loyal & Satisfied
ORD1686,CUST101,Fashion,UPI,1035.42,5,7,7,3.0,No,Tier 2,0,On-Time,No,983.65,Standard Order
ORD1687,CUST340,Books,DEBIT CARD,288.24,5,2,3,4.0,Yes,Tier 2,1,Unknown Status,No,273.83,Standard Order
ORD1688,CUST319,Home & Kitchen,DEBIT CARD,650.27,30,5,5,4.0,Yes,Tier 1,0,On-Time,No,455.19,High Risk Transaction
ORD1689,CUST227,Fashion,CREDIT CARD,3485.54,10,4,4,4.0,No,Tier 1,0,On-Time,No,3136.99,Loyal & Satisfied
ORD1690,CUST259,Fashion,UPI,2482.0,15,7,7,3.0,No,Tier 3,0,On-Time,No,2109.7,Standard Order
ORD1691,CUST318,Beauty,CASH ON DELIVERY,5014.59,5,7,11,5.0,No,Tier 1,4,Severe Delay,Yes,4763.86,Loyal & Satisfied
ORD1692,CUST183,Fashion,UPI,1386.61,10,6,6,3.0,No,Tier 2,0,On-Time,No,1247.95,Standard Order
ORD1693,CUST251,Fashion,CASH ON DELIVERY,541.24,0,7,6,4.0,Yes,Tier 1,-1,Early,No,541.24,Standard Order
ORD1694,CUST239,Electronics,CASH ON DELIVERY,413.25,0,4,5,1.0,No,Tier 2,1,Unknown Status,No,413.25,Standard Order
ORD1695,CUST277,Books,UPI,448.3,20,5,5,3.0,No,Tier 1,0,On-Time,No,358.64,Standard Order
ORD1696,CUST262,Home & Kitchen,CASH ON DELIVERY,223.99,10,7,11,3.0,No,Tier 1,4,Severe Delay,No,201.59,Standard Order
ORD1697,CUST223,Electronics,CASH ON DELIVERY,794.5,5,6,5,4.0,No,Tier 1,-1,Early,No,754.78,Standard Order
ORD1698,CUST132,Electronics,DEBIT CARD,454.98,20,4,5,1.0,No,Tier 1,1,Unknown Status,No,363.98,Standard Order
ORD1699,CUST260,Home & Kitchen,UPI,836.53,5,2,2,4.0,Yes,Tier 1,0,On-Time,No,794.7,Standard Order
ORD1700,CUST288,Home & Kitchen,CREDIT CARD,3479.94,50,3,3,3.0,No,Tier 2,0,On-Time,No,1739.97,Standard Order
ORD1701,CUST278,Fashion,UPI,875.68,5,3,4,4.0,No,Tier 1,1,Unknown Status,No,831.9,Standard Order
ORD1702,CUST270,Beauty,CASH ON DELIVERY,2724.33,5,2,2,5.0,No,Tier 1,0,On-Time,No,2588.11,Loyal & Satisfied
ORD1703,CUST200,Electronics,UPI,1316.18,5,7,8,4.0,No,Tier 2,1,Unknown Status,No,1250.37,Loyal & Satisfied
ORD1704,CUST111,Fashion,CREDIT CARD,540.64,0,3,3,4.0,No,Tier 2,0,On-Time,No,540.64,Standard Order
ORD1705,CUST166,Beauty,UPI,727.8,0,3,3,4.0,No,Tier 3,0,On-Time,No,727.8,Standard Order
ORD1706,CUST164,Fashion,CREDIT CARD,305.18,15,2,2,3.0,No,Tier 2,0,On-Time,No,259.4,Standard Order
ORD1707,CUST260,Home & Kitchen,DEBIT CARD,686.79,30,7,14,5.0,No,Tier 2,7,Severe Delay,No,480.75,Standard Order
ORD1708,CUST267,Fashion,CASH ON DELIVERY,1558.13,20,7,7,3.0,No,Tier 2,0,On-Time,No,1246.5,Standard Order
ORD1709,CUST173,Fashion,CREDIT CARD,289.81,0,2,2,4.0,No,Tier 3,0,On-Time,No,289.81,Standard Order
ORD1710,CUST142,Beauty,UPI,475.9,10,7,7,4.0,No,Tier 3,0,On-Time,No,428.31,Standard Order
ORD1711,CUST143,Fashion,CASH ON DELIVERY,776.44,0,7,7,3.0,No,Tier 1,0,On-Time,No,776.44,Standard Order
ORD1712,CUST128,Beauty,DEBIT CARD,5024.17,0,4,4,3.0,No,Tier 1,0,On-Time,Yes,5024.17,Standard Order
ORD1713,CUST240,Electronics,CASH ON DELIVERY,2043.77,15,4,8,4.0,Yes,Tier 1,4,Severe Delay,No,1737.2,Standard Order
ORD1714,CUST111,Electronics,CREDIT CARD,1786.8,10,2,2,5.0,Yes,Tier 2,0,On-Time,No,1608.12,Standard Order
ORD1715,CUST194,Electronics,DEBIT CARD,348.22,0,5,7,5.0,No,Tier 2,2,Unknown Status,No,348.22,Standard Order
ORD1716,CUST145,Home & Kitchen,UPI,2022.4,0,3,2,4.0,No,Tier 2,-1,Early,No,2022.4,Loyal & Satisfied
ORD1717,CUST229,Fashion,DEBIT CARD,2046.04,50,4,5,4.0,No,Tier 1,1,Unknown Status,No,1023.02,Loyal & Satisfied
ORD1718,CUST342,Beauty,DEBIT CARD,1302.86,0,3,7,5.0,No,Tier 2,4,Severe Delay,No,1302.86,Loyal & Satisfied
ORD1719,CUST341,Fashion,UPI,5770.42,10,6,6,2.0,Yes,Tier 3,0,On-Time,Yes,5193.38,Standard Order
ORD1720,CUST134,Beauty,DEBIT CARD,672.1,10,2,9,3.0,No,Tier 1,7,Severe Delay,No,604.89,Standard Order
ORD1721,CUST314,Electronics,DEBIT CARD,3601.82,0,5,5,4.0,No,Tier 2,0,On-Time,No,3601.82,Loyal & Satisfied
ORD1722,CUST180,Beauty,CASH ON DELIVERY,3154.33,0,6,10,5.0,No,Tier 1,4,Severe Delay,No,3154.33,Loyal & Satisfied
ORD1723,CUST189,Books,UPI,1095.24,5,6,7,5.0,Yes,Tier 3,1,Unknown Status,No,1040.48,Standard Order
ORD1724,CUST107,Books,CASH ON DELIVERY,917.66,20,7,7,3.0,No,Tier 3,0,On-Time,No,734.13,Standard Order
ORD1725,CUST192,Books,CASH ON DELIVERY,4732.16,10,6,6,2.0,No,Tier 2,0,On-Time,Yes,4258.94,Standard Order
ORD1726,CUST253,Books,CREDIT CARD,330.6,15,2,2,3.0,No,Tier 2,0,On-Time,No,281.01,Standard Order
ORD1727,CUST301,Home & Kitchen,CASH ON DELIVERY,1152.32,50,4,3,3.0,No,Tier 3,-1,Early,No,576.16,Standard Order
ORD1728,CUST189,Electronics,UPI,4833.45,20,2,1,3.0,No,Tier 2,-1,Early,Yes,3866.76,Standard Order
ORD1729,CUST261,Electronics,UPI,1172.95,10,4,3,4.0,No,Tier 1,-1,Early,No,1055.66,Loyal & Satisfied
ORD1730,CUST214,Beauty,CREDIT CARD,452.59,10,6,6,1.0,No,Tier 2,0,On-Time,No,407.33,Standard Order
ORD1731,CUST204,Home & Kitchen,UPI,1247.25,15,6,7,5.0,Yes,Tier 1,1,Unknown Status,No,1060.16,Standard Order
ORD1732,CUST234,Books,UPI,474.45,15,5,4,3.0,No,Tier 1,-1,Early,No,403.28,Standard Order
ORD1733,CUST295,Fashion,CASH ON DELIVERY,1080.02,10,4,3,4.0,No,Tier 3,-1,Early,No,972.02,Standard Order
ORD1734,CUST157,Electronics,CASH ON DELIVERY,292.31,15,6,7,2.0,Yes,Tier 2,1,Unknown Status,No,248.46,Standard Order
ORD1735,CUST344,Electronics,CASH ON DELIVERY,1316.11,0,7,7,3.0,Yes,Tier 1,0,On-Time,No,1316.11,Standard Order
ORD1736,CUST213,Home & Kitchen,UPI,1072.76,10,3,2,2.0,No,Tier 1,-1,Early,No,965.48,Standard Order
ORD1737,CUST336,Fashion,DEBIT CARD,1817.23,5,5,5,4.0,No,Tier 1,0,On-Time,No,1726.37,Loyal & Satisfied
ORD1738,CUST174,Electronics,UPI,1395.38,0,2,6,5.0,No,Tier 1,4,Severe Delay,No,1395.38,Loyal & Satisfied
ORD1739,CUST256,Fashion,DEBIT CARD,1157.16,0,5,7,4.0,No,Tier 1,2,Unknown Status,No,1157.16,Loyal & Satisfied
ORD1740,CUST219,Electronics,DEBIT CARD,1604.56,15,3,3,3.0,Yes,Tier 2,0,On-Time,No,1363.88,Standard Order
ORD1741,CUST263,Home & Kitchen,UPI,386.5,10,4,5,5.0,Yes,Tier 1,1,Unknown Status,No,347.85,Standard Order
ORD1742,CUST316,Fashion,DEBIT CARD,1285.71,5,2,2,3.0,No,Tier 2,0,On-Time,No,1221.42,Standard Order
ORD1743,CUST120,Books,CREDIT CARD,426.65,10,2,3,2.0,Yes,Tier 1,1,Unknown Status,No,383.98,Standard Order
ORD1744,CUST348,Fashion,CASH ON DELIVERY,3316.71,10,4,5,4.0,No,Tier 3,1,Unknown Status,No,2985.04,Loyal & Satisfied
ORD1745,CUST263,Fashion,CREDIT CARD,284.94,0,5,6,5.0,No,Tier 1,1,Unknown Status,No,284.94,Standard Order
ORD1746,CUST237,Electronics,UPI,875.33,15,6,6,1.0,No,Tier 1,0,On-Time,No,744.03,Standard Order
ORD1747,CUST200,Electronics,CASH ON DELIVERY,1628.07,20,5,4,3.0,No,Tier 1,-1,Early,No,1302.46,Standard Order
ORD1748,CUST300,Fashion,DEBIT CARD,935.04,20,3,3,5.0,Yes,Tier 2,0,On-Time,No,748.03,Standard Order
ORD1749,CUST251,Fashion,UPI,315.94,15,7,9,2.0,No,Tier 2,2,Unknown Status,No,268.55,Standard Order
ORD1750,CUST291,Home & Kitchen,CASH ON DELIVERY,1167.25,10,6,6,2.0,Yes,Tier 1,0,On-Time,No,1050.53,Standard Order
ORD1751,CUST326,Fashion,DEBIT CARD,1431.43,0,5,7,4.0,No,Tier 1,2,Unknown Status,No,1431.43,Loyal & Satisfied
ORD1752,CUST276,Home & Kitchen,CREDIT CARD,1660.03,5,7,14,5.0,No,Tier 1,7,Severe Delay,No,1577.03,Loyal & Satisfied
ORD1753,CUST198,Beauty,CASH ON DELIVERY,760.67,0,7,7,4.0,No,Tier 2,0,On-Time,No,760.67,Standard Order
ORD1754,CUST339,Books,DEBIT CARD,1195.2,50,4,5,4.0,No,Tier 2,1,Unknown Status,No,597.6,Loyal & Satisfied
ORD1755,CUST135,Electronics,CREDIT CARD,918.9,0,3,4,4.0,Yes,Tier 1,1,Unknown Status,No,918.9,Standard Order
ORD1756,CUST309,Fashion,UPI,1537.9,0,3,10,1.0,No,Tier 1,7,Severe Delay,No,1537.9,Standard Order
ORD1757,CUST340,Electronics,UPI,1251.21,30,3,10,4.0,No,Tier 1,7,Severe Delay,No,875.85,Loyal & Satisfied
ORD1758,CUST330,Electronics,UPI,1095.24,30,6,7,3.0,No,Tier 1,1,Unknown Status,No,766.67,Standard Order
ORD1759,CUST195,Beauty,UPI,544.46,20,2,2,3.0,Yes,Tier 2,0,On-Time,No,435.57,Standard Order
ORD1760,CUST251,Electronics,UPI,202.42,0,6,7,4.0,No,Tier 1,1,Unknown Status,No,202.42,Standard Order
ORD1761,CUST250,Fashion,CASH ON DELIVERY,429.51,0,5,4,3.0,Yes,Tier 1,-1,Early,No,429.51,Standard Order
ORD1762,CUST289,Home & Kitchen,CASH ON DELIVERY,349.41,5,7,8,2.0,No,Tier 1,1,Unknown Status,No,331.94,Standard Order
ORD1763,CUST323,Home & Kitchen,UPI,915.41,0,7,11,1.0,No,Tier 3,4,Severe Delay,No,915.41,Standard Order
ORD1764,CUST136,Home & Kitchen,DEBIT CARD,1336.9,0,2,2,3.0,No,Tier 3,0,On-Time,No,1336.9,Standard Order
ORD1765,CUST111,Electronics,DEBIT CARD,487.56,10,5,6,5.0,No,Tier 1,1,Unknown Status,No,438.8,Standard Order
ORD1766,CUST212,Fashion,UPI,3557.38,30,2,2,4.0,No,Tier 1,0,On-Time,No,2490.17,Loyal & Satisfied
ORD1767,CUST282,Fashion,CREDIT CARD,208.05,5,7,7,4.0,No,Tier 1,0,On-Time,No,197.65,Standard Order
ORD1768,CUST112,Electronics,DEBIT CARD,1975.68,15,6,6,3.0,No,Tier 2,0,On-Time,No,1679.33,Standard Order
ORD1769,CUST122,Fashion,CREDIT CARD,1377.65,15,3,4,3.0,No,Tier 1,1,Unknown Status,No,1171.0,Standard Order
ORD1770,CUST316,Electronics,CASH ON DELIVERY,761.23,5,7,11,2.0,Yes,Tier 2,4,Severe Delay,No,723.17,Standard Order
ORD1771,CUST198,Electronics,CREDIT CARD,262.17,15,4,8,2.0,No,Tier 2,4,Severe Delay,No,222.84,Standard Order
ORD1772,CUST204,Fashion,CASH ON DELIVERY,1384.98,5,3,3,3.0,No,Tier 3,0,On-Time,No,1315.73,Standard Order
ORD1773,CUST129,Electronics,UPI,784.56,0,7,9,4.0,No,Tier 1,2,Unknown Status,No,784.56,Standard Order
ORD1774,CUST116,Home & Kitchen,UPI,3503.67,15,6,7,5.0,No,Tier 3,1,Unknown Status,No,2978.12,Loyal & Satisfied
ORD1775,CUST212,Home & Kitchen,UPI,1137.04,0,2,2,4.0,No,Tier 2,0,On-Time,No,1137.04,Loyal & Satisfied
ORD1776,CUST161,Books,DEBIT CARD,3569.14,50,3,2,3.0,No,Tier 1,-1,Early,No,1784.57,Standard Order
ORD1777,CUST183,Electronics,UPI,498.9,0,6,6,5.0,Yes,Tier 1,0,On-Time,No,498.9,Standard Order
ORD1778,CUST211,Electronics,CASH ON DELIVERY,1752.35,10,5,9,3.0,No,Tier 1,4,Severe Delay,No,1577.12,Standard Order
ORD1779,CUST316,Electronics,UPI,1352.44,10,4,5,2.0,No,Tier 1,1,Unknown Status,No,1217.2,Standard Order
ORD1780,CUST185,Home & Kitchen,CREDIT CARD,1813.76,0,3,4,5.0,No,Tier 1,1,Unknown Status,No,1813.76,Loyal & Satisfied
ORD1781,CUST240,Home & Kitchen,CASH ON DELIVERY,489.98,0,2,2,4.0,No,Tier 2,0,On-Time,No,489.98,Standard Order
ORD1782,CUST286,Electronics,UPI,1512.33,15,5,6,2.0,No,Tier 1,1,Unknown Status,No,1285.48,Standard Order
ORD1783,CUST118,Beauty,DEBIT CARD,1027.08,20,6,5,3.0,No,Tier 3,-1,Early,No,821.66,Standard Order
ORD1784,CUST276,Electronics,CASH ON DELIVERY,1829.6,20,4,4,3.0,Yes,Tier 1,0,On-Time,No,1463.68,Standard Order
ORD1785,CUST199,Fashion,CASH ON DELIVERY,675.29,10,2,3,4.0,No,Tier 3,1,Unknown Status,No,607.76,Standard Order
ORD1786,CUST239,Home & Kitchen,CREDIT CARD,2849.35,20,6,5,4.0,No,Tier 1,-1,Early,No,2279.48,Loyal & Satisfied
ORD1787,CUST288,Beauty,DEBIT CARD,305.68,15,6,8,4.0,No,Tier 2,2,Unknown Status,No,259.83,Standard Order
ORD1788,CUST332,Home & Kitchen,UPI,2175.26,15,3,3,1.0,No,Tier 1,0,On-Time,No,1848.97,Standard Order
ORD1789,CUST246,Books,CASH ON DELIVERY,2570.7,10,3,4,3.0,No,Tier 1,1,Unknown Status,No,2313.63,Standard Order
ORD1790,CUST175,Fashion,CASH ON DELIVERY,2239.58,15,2,2,4.0,Yes,Tier 3,0,On-Time,No,1903.64,Standard Order
ORD1791,CUST108,Books,CREDIT CARD,1062.72,20,7,7,4.0,No,Tier 1,0,On-Time,No,850.18,Standard Order
ORD1792,CUST298,Electronics,UPI,892.33,5,7,6,3.0,Yes,Tier 2,-1,Early,No,847.71,Standard Order
ORD1793,CUST127,Beauty,UPI,1095.24,20,6,5,4.0,No,Tier 2,-1,Early,No,876.19,Standard Order
ORD1794,CUST305,Fashion,DEBIT CARD,512.35,10,3,7,5.0,No,Tier 2,4,Severe Delay,No,461.12,Standard Order
ORD1795,CUST322,Books,CASH ON DELIVERY,1149.91,0,4,4,5.0,No,Tier 2,0,On-Time,No,1149.91,Loyal & Satisfied
ORD1796,CUST227,Fashion,CASH ON DELIVERY,1532.85,0,4,6,5.0,No,Tier 2,2,Unknown Status,No,1532.85,Loyal & Satisfied
ORD1797,CUST151,Home & Kitchen,UPI,1648.24,5,6,13,5.0,Yes,Tier 1,7,Severe Delay,No,1565.83,Standard Order
ORD1798,CUST182,Fashion,UPI,473.82,10,3,3,4.0,No,Tier 2,0,On-Time,No,426.44,Standard Order
ORD1799,CUST349,Home & Kitchen,CASH ON DELIVERY,1473.56,20,2,2,5.0,No,Tier 3,0,On-Time,No,1178.85,Loyal & Satisfied
ORD1800,CUST210,Electronics,UPI,2246.94,0,2,3,3.0,No,Tier 1,1,Unknown Status,No,2246.94,Standard Order
ORD1801,CUST243,Electronics,CREDIT CARD,261.58,20,2,9,3.0,No,Tier 1,7,Severe Delay,No,209.26,Standard Order
ORD1802,CUST216,Electronics,UPI,3109.99,30,4,8,3.0,No,Tier 2,4,Severe Delay,No,2176.99,Standard Order
ORD1803,CUST168,Electronics,DEBIT CARD,235.94,0,3,3,4.0,No,Tier 1,0,On-Time,No,235.94,Standard Order
ORD1804,CUST198,Beauty,CASH ON DELIVERY,728.01,30,3,4,3.0,Yes,Tier 1,1,Unknown Status,No,509.61,High Risk Transaction
ORD1805,CUST239,Electronics,UPI,219.13,50,4,3,4.0,No,Tier 1,-1,Early,No,109.56,Standard Order
ORD1806,CUST124,Beauty,CREDIT CARD,296.34,15,2,9,3.0,Yes,Tier 2,7,Severe Delay,No,251.89,Standard Order
